date,hour,temp_c,precip_mm,wind_kmh,snow_depth_mm,is_raining,is_snowing,is_bad_weather,wind_strong
2023-03-06,4,5.6,0.001,6.0,0.0,0,0,0,0
2023-03-06,5,5.6,0.001,6.0,0.0,0,0,0,0
2023-03-06,6,5.6,0.001,6.0,0.0,0,0,0,0
2023-03-06,7,5.0,0.001,5.0,0.0,0,0,0,0
2023-03-06,8,5.0,0.001,5.0,0.0,0,0,0,0
2023-03-06,9,5.0,0.001,5.0,0.0,0,0,0,0
2023-03-06,10,7.8,0.001,7.0,0.0,0,0,0,0
2023-03-06,11,7.8,0.001,7.0,0.0,0,0,0,0
2023-03-06,12,7.8,0.001,7.0,0.0,0,0,0,0
2023-03-06,13,7.8,0.001,7.0,0.0,0,0,0,0
2023-03-06,14,7.8,0.001,7.0,0.0,0,0,0,0
2023-03-06,15,7.8,0.001,7.0,0.0,0,0,0,0
2023-03-06,16,10.6,0.001,7.0,0.0,0,0,0,0
2023-03-06,17,10.6,0.001,7.0,0.0,0,0,0,0
2023-03-06,18,10.6,0.001,7.0,0.0,0,0,0,0
2023-03-06,19,9.4,0.001,4.0,0.0,0,0,0,0
2023-03-06,20,9.4,0.001,4.0,0.0,0,0,0,0
2023-03-06,21,9.4,0.001,4.0,0.0,0,0,0,0
2023-03-06,22,8.3,0.001,6.0,0.0,0,0,0,0
2023-03-06,23,8.3,0.001,6.0,0.0,0,0,0,0
2023-03-07,0,8.3,0.001,6.0,0.0,0,0,0,0
2023-03-07,1,7.2,0.001,6.0,0.0,0,0,0,0
2023-03-07,2,7.2,0.001,6.0,0.0,0,0,0,0
2023-03-07,3,7.2,0.001,6.0,0.0,0,0,0,0
2023-03-07,4,0.6,0.001,3.0,0.0,0,0,0,0
2023-03-07,5,0.6,0.001,3.0,0.0,0,0,0,0
2023-03-07,6,0.6,0.001,3.0,0.0,0,0,0,0
2023-03-07,7,1.7,0.001,4.0,0.0,0,0,0,0
2023-03-07,8,1.7,0.001,4.0,0.0,0,0,0,0
2023-03-07,9,1.7,0.001,4.0,0.0,0,0,0,0
2023-03-07,10,5.6,0.001,9.0,0.0,0,0,0,0
2023-03-07,11,5.6,0.001,9.0,0.0,0,0,0,0
2023-03-07,12,5.6,0.001,9.0,0.0,0,0,0,0
2023-03-07,13,6.7,0.001,11.0,0.0,0,0,0,0
2023-03-07,14,6.7,0.001,11.0,0.0,0,0,0,0
2023-03-07,15,6.7,0.001,11.0,0.0,0,0,0,0
2023-03-07,16,7.8,0.001,13.0,0.0,0,0,0,0
2023-03-07,17,7.8,0.001,13.0,0.0,0,0,0,0
2023-03-07,18,7.8,0.001,13.0,0.0,0,0,0,0
2023-03-07,19,2.8,0.001,9.0,0.0,0,0,0,0
2023-03-07,20,2.8,0.001,9.0,0.0,0,0,0,0
2023-03-07,21,2.8,0.001,9.0,0.0,0,0,0,0
2023-03-07,22,2.8,0.001,9.0,0.0,0,0,0,0
2023-03-07,23,2.8,0.001,9.0,0.0,0,0,0,0
2023-03-08,0,2.8,0.001,9.0,0.0,0,0,0,0
2023-03-08,1,1.1,0.001,7.0,0.0,0,0,0,0
2023-03-08,2,1.1,0.001,7.0,0.0,0,0,0,0
2023-03-08,3,1.1,0.001,7.0,0.0,0,0,0,0
2023-03-08,4,0.0,0.001,5.0,0.0,0,0,0,0
2023-03-08,5,0.0,0.001,5.0,0.0,0,0,0,0
2023-03-08,6,0.0,0.001,5.0,0.0,0,0,0,0
2023-03-08,7,0.0,0.001,11.0,0.0,0,0,0,0
2023-03-08,8,0.0,0.001,11.0,0.0,0,0,0,0
2023-03-08,9,0.0,0.001,11.0,0.0,0,0,0,0
2023-03-08,10,3.3,0.001,8.0,0.0,0,0,0,0
2023-03-08,11,3.3,0.001,8.0,0.0,0,0,0,0
2023-03-08,12,3.3,0.001,8.0,0.0,0,0,0,0
2023-03-08,13,6.1,0.001,8.0,0.0,0,0,0,0
2023-03-08,14,6.1,0.001,8.0,0.0,0,0,0,0
2023-03-08,15,6.1,0.001,8.0,0.0,0,0,0,0
2023-03-08,16,8.3,0.001,8.0,0.0,0,0,0,0
2023-03-08,17,8.3,0.001,8.0,0.0,0,0,0,0
2023-03-08,18,8.3,0.001,8.0,0.0,0,0,0,0
2023-03-08,19,6.1,0.001,8.0,0.0,0,0,0,0
2023-03-08,20,6.1,0.001,8.0,0.0,0,0,0,0
2023-03-08,21,6.1,0.001,8.0,0.0,0,0,0,0
2023-03-08,22,4.4,0.001,5.0,0.0,0,0,0,0
2023-03-08,23,4.4,0.001,5.0,0.0,0,0,0,0
2023-03-09,0,4.4,0.001,5.0,0.0,0,0,0,0
2023-03-09,1,2.8,0.001,8.0,0.0,0,0,0,0
2023-03-09,2,2.8,0.001,8.0,0.0,0,0,0,0
2023-03-09,3,2.8,0.001,8.0,0.0,0,0,0,0
2023-03-09,4,1.1,0.001,7.0,0.0,0,0,0,0
2023-03-09,5,1.1,0.001,7.0,0.0,0,0,0,0
2023-03-09,6,1.1,0.001,7.0,0.0,0,0,0,0
2023-03-09,7,1.7,0.001,6.0,0.0,0,0,0,0
2023-03-09,8,1.7,0.001,6.0,0.0,0,0,0,0
2023-03-09,9,1.7,0.001,6.0,0.0,0,0,0,0
2023-03-09,10,5.0,0.001,5.0,0.0,0,0,0,0
2023-03-09,11,5.0,0.001,5.0,0.0,0,0,0,0
2023-03-09,12,5.0,0.001,5.0,0.0,0,0,0,0
2023-03-09,13,8.9,0.001,7.0,0.0,0,0,0,0
2023-03-09,14,8.9,0.001,7.0,0.0,0,0,0,0
2023-03-09,15,8.9,0.001,7.0,0.0,0,0,0,0
2023-03-09,16,9.4,0.001,9.0,0.0,0,0,0,0
2023-03-09,17,9.4,0.001,9.0,0.0,0,0,0,0
2023-03-09,18,9.4,0.001,9.0,0.0,0,0,0,0
2023-03-09,19,6.7,0.001,6.0,0.0,0,0,0,0
2023-03-09,20,6.7,0.001,6.0,0.0,0,0,0,0
2023-03-09,21,6.7,0.001,6.0,0.0,0,0,0,0
2023-03-09,22,6.7,0.001,4.0,0.0,0,0,0,0
2023-03-09,23,6.7,0.001,4.0,0.0,0,0,0,0
2023-03-10,0,6.7,0.001,4.0,0.0,0,0,0,0
2023-03-10,1,3.3,0.001,4.0,0.0,0,0,0,0
2023-03-10,2,3.3,0.001,4.0,0.0,0,0,0,0
2023-03-10,3,3.3,0.001,4.0,0.0,0,0,0,0
2023-03-10,4,2.2,0.001,3.0,0.0,0,0,0,0
2023-03-10,5,2.2,0.001,3.0,0.0,0,0,0,0
2023-03-10,6,2.2,0.001,3.0,0.0,0,0,0,0
2023-03-10,7,2.2,0.001,4.0,0.0,0,0,0,0
2023-03-10,8,2.2,0.001,4.0,0.0,0,0,0,0
2023-03-10,9,2.2,0.001,4.0,0.0,0,0,0,0
2023-03-10,10,3.3,0.001,4.0,0.0,0,0,0,0
2023-03-10,11,3.3,0.001,4.0,0.0,0,0,0,0
2023-03-10,12,3.3,0.001,4.0,0.0,0,0,0,0
2023-03-10,13,6.7,0.001,4.0,0.0,0,0,0,0
2023-03-10,14,6.7,0.001,4.0,0.0,0,0,0,0
2023-03-10,15,6.7,0.001,4.0,0.0,0,0,0,0
2023-03-10,16,6.1,0.001,4.0,0.0,0,0,0,0
2023-03-10,17,6.1,0.001,4.0,0.0,0,0,0,0
2023-03-10,18,6.1,0.001,4.0,0.0,0,0,0,0
2023-03-10,19,6.1,0.001,4.0,0.0,0,0,0,0
2023-03-10,20,6.1,0.001,4.0,0.0,0,0,0,0
2023-03-10,21,6.1,0.001,4.0,0.0,0,0,0,0
2023-03-10,22,6.1,0.001,3.0,0.0,0,0,0,0
2023-03-10,23,6.1,0.001,3.0,0.0,0,0,0,0
2023-03-11,0,6.1,0.001,3.0,0.0,0,0,0,0
2023-03-11,1,5.0,0.001,6.0,0.0,0,0,0,0
2023-03-11,2,5.0,0.001,6.0,0.0,0,0,0,0
2023-03-11,3,5.0,0.001,6.0,0.0,0,0,0,0
2023-03-11,4,4.4,0.001,9.0,0.0,0,0,0,0
2023-03-11,5,4.4,0.001,9.0,0.0,0,0,0,0
2023-03-11,6,4.4,0.001,9.0,0.0,0,0,0,0
2023-03-11,7,3.3,0.001,6.0,0.0,0,0,0,0
2023-03-11,8,3.3,0.001,6.0,0.0,0,0,0,0
2023-03-11,9,3.3,0.001,6.0,0.0,0,0,0,0
2023-03-11,10,3.3,0.001,5.0,0.0,0,0,0,0
2023-03-11,11,3.3,0.001,5.0,0.0,0,0,0,0
2023-03-11,12,3.3,0.001,5.0,0.0,0,0,0,0
2023-03-11,13,5.0,0.001,8.0,0.0,0,0,0,0
2023-03-11,14,5.0,0.001,8.0,0.0,0,0,0,0
2023-03-11,15,5.0,0.001,8.0,0.0,0,0,0,0
2023-03-11,16,6.1,0.001,7.0,0.0,0,0,0,0
2023-03-11,17,6.1,0.001,7.0,0.0,0,0,0,0
2023-03-11,18,6.1,0.001,7.0,0.0,0,0,0,0
2023-03-11,19,5.6,0.001,7.0,0.0,0,0,0,0
2023-03-11,20,5.6,0.001,7.0,0.0,0,0,0,0
2023-03-11,21,5.6,0.001,7.0,0.0,0,0,0,0
2023-03-11,22,4.4,0.001,6.0,0.0,0,0,0,0
2023-03-11,23,4.4,0.001,6.0,0.0,0,0,0,0
2023-03-12,0,4.4,0.001,6.0,0.0,0,0,0,0
2023-03-12,1,3.3,0.001,6.0,0.0,0,0,0,0
2023-03-12,2,3.3,0.001,6.0,0.0,0,0,0,0
2023-03-12,3,3.3,0.001,6.0,0.0,0,0,0,0
2023-03-12,4,2.2,0.001,3.0,0.0,0,0,0,0
2023-03-12,5,2.2,0.001,3.0,0.0,0,0,0,0
2023-03-12,6,2.2,0.001,3.0,0.0,0,0,0,0
2023-03-12,7,1.7,0.001,3.0,0.0,0,0,0,0
2023-03-12,8,1.7,0.001,3.0,0.0,0,0,0,0
2023-03-12,9,1.7,0.001,3.0,0.0,0,0,0,0
2023-03-12,10,5.0,0.001,2.0,0.0,0,0,0,0
2023-03-12,11,5.0,0.001,2.0,0.0,0,0,0,0
2023-03-12,12,5.0,0.001,2.0,0.0,0,0,0,0
2023-03-12,13,6.7,0.001,3.0,0.0,0,0,0,0
2023-03-12,14,6.7,0.001,3.0,0.0,0,0,0,0
2023-03-12,15,6.7,0.001,3.0,0.0,0,0,0,0
2023-03-12,16,7.8,0.001,6.0,0.0,0,0,0,0
2023-03-12,17,7.8,0.001,6.0,0.0,0,0,0,0
2023-03-12,18,7.8,0.001,6.0,0.0,0,0,0,0
2023-03-12,19,5.0,0.001,6.0,0.0,0,0,0,0
2023-03-12,20,5.0,0.001,6.0,0.0,0,0,0,0
2023-03-12,21,5.0,0.001,6.0,0.0,0,0,0,0
2023-03-12,22,5.6,0.001,3.0,0.0,0,0,0,0
2023-03-12,23,5.6,0.001,3.0,0.0,0,0,0,0
2023-03-13,0,5.6,0.001,3.0,0.0,0,0,0,0
2023-03-13,1,5.6,0.001,6.0,0.0,0,0,0,0
2023-03-13,2,5.6,0.001,6.0,0.0,0,0,0,0
2023-03-13,3,5.6,0.001,6.0,0.0,0,0,0,0
2023-03-13,4,3.9,0.001,3.0,0.0,0,0,0,0
2023-03-13,5,3.9,0.001,3.0,0.0,0,0,0,0
2023-03-13,6,3.9,0.001,3.0,0.0,0,0,0,0
2023-03-13,7,5.0,0.001,4.0,0.0,0,0,0,0
2023-03-13,8,4.4,0.25,3.0,0.0,1,0,0,0
2023-03-13,9,4.4,0.25,3.0,0.0,1,0,0,0
2023-03-13,10,5.6,0.25,4.0,0.0,1,0,0,0
2023-03-13,11,5.6,0.25,4.0,0.0,1,0,0,0
2023-03-13,12,5.6,0.25,4.0,0.0,1,0,0,0
2023-03-13,13,7.2,0.25,4.0,0.0,1,0,0,0
2023-03-13,14,7.2,0.25,4.0,0.0,1,0,0,0
2023-03-13,15,7.2,0.25,4.0,0.0,1,0,0,0
2023-03-13,16,5.6,0.25,8.0,0.0,1,0,0,0
2023-03-13,17,5.6,0.25,8.0,0.0,1,0,0,0
2023-03-13,18,5.6,0.25,8.0,0.0,1,0,0,0
2023-03-13,19,5.6,0.25,7.0,0.0,1,0,0,0
2023-03-13,20,5.6,0.25,7.0,0.0,1,0,0,0
2023-03-13,21,5.6,0.25,7.0,0.0,1,0,0,0
2023-03-13,22,5.6,0.25,3.0,0.0,1,0,0,0
2023-03-13,23,5.6,0.25,3.0,0.0,1,0,0,0
2023-03-14,0,5.6,0.25,3.0,0.0,1,0,0,0
2023-03-14,1,2.8,0.25,8.0,0.0,1,0,0,0
2023-03-14,2,2.8,0.25,8.0,0.0,1,0,0,0
2023-03-14,3,2.8,0.25,8.0,0.0,1,0,0,0
2023-03-14,4,3.3,0.25,9.0,0.0,1,0,0,0
2023-03-14,5,3.3,0.25,9.0,0.0,1,0,0,0
2023-03-14,6,3.3,0.25,9.0,0.0,1,0,0,0
2023-03-14,7,2.2,0.25,10.0,0.0,1,0,0,0
2023-03-14,8,2.2,0.25,10.0,0.0,1,0,0,0
2023-03-14,9,2.2,0.25,10.0,0.0,1,0,0,0
2023-03-14,10,2.8,0.25,9.0,0.0,1,0,0,0
2023-03-14,11,2.8,0.25,9.0,0.0,1,0,0,0
2023-03-14,12,2.8,0.25,9.0,0.0,1,0,0,0
2023-03-14,13,3.3,0.25,11.0,0.0,1,0,0,0
2023-03-14,14,3.3,0.25,11.0,0.0,1,0,0,0
2023-03-14,15,3.3,0.25,11.0,0.0,1,0,0,0
2023-03-14,16,2.2,0.25,10.0,0.0,1,0,0,0
2023-03-14,17,2.2,0.25,10.0,0.0,1,0,0,0
2023-03-14,18,2.2,0.25,10.0,0.0,1,0,0,0
2023-03-14,19,1.7,0.25,10.0,0.0,1,0,0,0
2023-03-14,20,1.7,0.25,10.0,0.0,1,0,0,0
2023-03-14,21,1.7,0.25,10.0,0.0,1,0,0,0
2023-03-14,22,2.2,0.25,11.0,0.0,1,0,0,0
2023-03-14,23,2.2,0.25,11.0,0.0,1,0,0,0
2023-03-15,0,2.2,0.25,11.0,0.0,1,0,0,0
2023-03-15,1,2.8,0.25,11.0,0.0,1,0,0,0
2023-03-15,2,2.8,0.25,11.0,0.0,1,0,0,0
2023-03-15,3,2.8,0.25,11.0,0.0,1,0,0,0
2023-03-15,4,2.2,0.25,13.0,0.0,1,0,0,0
2023-03-15,5,2.2,0.25,13.0,0.0,1,0,0,0
2023-03-15,6,2.2,0.25,13.0,0.0,1,0,0,0
2023-03-15,7,1.7,0.25,14.0,0.0,1,0,0,0
2023-03-15,8,1.7,0.25,14.0,0.0,1,0,0,0
2023-03-15,9,1.7,0.25,14.0,0.0,1,0,0,0
2023-03-15,10,3.3,0.25,11.0,0.0,1,0,0,0
2023-03-15,11,3.3,0.25,11.0,0.0,1,0,0,0
2023-03-15,12,3.3,0.25,11.0,0.0,1,0,0,0
2023-03-15,13,5.6,0.25,15.0,0.0,1,0,0,0
2023-03-15,14,5.6,0.25,15.0,0.0,1,0,0,0
2023-03-15,15,5.6,0.25,15.0,0.0,1,0,0,0
2023-03-15,16,7.2,0.25,13.0,0.0,1,0,0,0
2023-03-15,17,7.2,0.25,13.0,0.0,1,0,0,0
2023-03-15,18,7.2,0.25,13.0,0.0,1,0,0,0
2023-03-15,19,5.6,0.25,13.0,0.0,1,0,0,0
2023-03-15,20,5.6,0.25,13.0,0.0,1,0,0,0
2023-03-15,21,5.6,0.25,13.0,0.0,1,0,0,0
2023-03-15,22,3.3,0.25,8.0,0.0,1,0,0,0
2023-03-15,23,3.3,0.25,8.0,0.0,1,0,0,0
2023-03-16,0,3.3,0.25,8.0,0.0,1,0,0,0
2023-03-16,1,2.8,0.25,7.0,0.0,1,0,0,0
2023-03-16,2,2.8,0.25,7.0,0.0,1,0,0,0
2023-03-16,3,2.8,0.25,7.0,0.0,1,0,0,0
2023-03-16,4,2.2,0.25,7.0,0.0,1,0,0,0
2023-03-16,5,2.2,0.25,7.0,0.0,1,0,0,0
2023-03-16,6,2.2,0.25,7.0,0.0,1,0,0,0
2023-03-16,7,2.8,0.25,6.0,0.0,1,0,0,0
2023-03-16,8,2.8,0.25,6.0,0.0,1,0,0,0
2023-03-16,9,2.8,0.25,6.0,0.0,1,0,0,0
2023-03-16,10,5.0,0.25,5.0,0.0,1,0,0,0
2023-03-16,11,5.0,0.25,5.0,0.0,1,0,0,0
2023-03-16,12,5.0,0.25,5.0,0.0,1,0,0,0
2023-03-16,13,10.6,0.25,4.0,0.0,1,0,0,0
2023-03-16,14,10.6,0.25,4.0,0.0,1,0,0,0
2023-03-16,15,10.6,0.25,4.0,0.0,1,0,0,0
2023-03-16,16,14.4,0.25,4.0,0.0,1,0,0,0
2023-03-16,17,14.4,0.25,4.0,0.0,1,0,0,0
2023-03-16,18,14.4,0.25,4.0,0.0,1,0,0,0
2023-03-16,19,13.3,0.25,2.0,0.0,1,0,0,0
2023-03-16,20,13.3,0.25,2.0,0.0,1,0,0,0
2023-03-16,21,13.3,0.25,2.0,0.0,1,0,0,0
2023-03-16,22,11.7,0.25,3.0,0.0,1,0,0,0
2023-03-16,23,11.7,0.25,3.0,0.0,1,0,0,0
2023-03-17,0,11.7,0.25,3.0,0.0,1,0,0,0
2023-03-17,1,10.6,0.25,3.0,0.0,1,0,0,0
2023-03-17,2,10.6,0.25,3.0,0.0,1,0,0,0
2023-03-17,3,10.6,0.25,3.0,0.0,1,0,0,0
2023-03-17,4,7.8,0.25,4.0,0.0,1,0,0,0
2023-03-17,5,7.8,0.25,4.0,0.0,1,0,0,0
2023-03-17,6,7.8,0.25,4.0,0.0,1,0,0,0
2023-03-17,7,7.8,0.25,4.0,0.0,1,0,0,0
2023-03-17,8,7.8,0.25,4.0,0.0,1,0,0,0
2023-03-17,9,7.8,0.25,4.0,0.0,1,0,0,0
2023-03-17,10,11.1,0.25,1.0,0.0,1,0,0,0
2023-03-17,11,11.1,0.25,1.0,0.0,1,0,0,0
2023-03-17,12,11.1,0.25,1.0,0.0,1,0,0,0
2023-03-17,13,12.8,0.25,6.0,0.0,1,0,0,0
2023-03-17,14,12.8,0.25,6.0,0.0,1,0,0,0
2023-03-17,15,12.8,0.25,6.0,0.0,1,0,0,0
2023-03-17,16,12.8,0.25,4.0,0.0,1,0,0,0
2023-03-17,17,12.8,0.25,4.0,0.0,1,0,0,0
2023-03-17,18,12.8,0.25,4.0,0.0,1,0,0,0
2023-03-17,19,15.0,0.25,4.0,0.0,1,0,0,0
2023-03-17,20,15.0,0.25,4.0,0.0,1,0,0,0
2023-03-17,21,15.0,0.25,4.0,0.0,1,0,0,0
2023-03-17,22,13.9,0.25,4.0,0.0,1,0,0,0
2023-03-17,23,13.9,0.25,4.0,0.0,1,0,0,0
2023-03-18,0,13.9,0.25,4.0,0.0,1,0,0,0
2023-03-18,1,12.8,0.25,4.0,0.0,1,0,0,0
2023-03-18,2,12.8,0.25,4.0,0.0,1,0,0,0
2023-03-18,3,12.8,0.25,4.0,0.0,1,0,0,0
2023-03-18,4,7.8,0.25,8.0,0.0,1,0,0,0
2023-03-18,5,7.8,0.25,8.0,0.0,1,0,0,0
2023-03-18,6,7.8,0.25,8.0,0.0,1,0,0,0
2023-03-18,7,6.1,0.25,7.0,0.0,1,0,0,0
2023-03-18,8,6.1,0.25,7.0,0.0,1,0,0,0
2023-03-18,9,6.1,0.25,7.0,0.0,1,0,0,0
2023-03-18,10,7.2,0.25,8.0,0.0,1,0,0,0
2023-03-18,11,7.2,0.25,8.0,0.0,1,0,0,0
2023-03-18,12,7.2,0.25,8.0,0.0,1,0,0,0
2023-03-18,13,10.0,0.25,1.0,0.0,1,0,0,0
2023-03-18,14,10.0,0.25,1.0,0.0,1,0,0,0
2023-03-18,15,10.0,0.25,1.0,0.0,1,0,0,0
2023-03-18,16,11.1,0.25,6.0,0.0,1,0,0,0
2023-03-18,17,11.1,0.25,6.0,0.0,1,0,0,0
2023-03-18,18,11.1,0.25,6.0,0.0,1,0,0,0
2023-03-18,19,11.1,0.25,6.0,0.0,1,0,0,0
2023-03-18,20,11.1,0.25,6.0,0.0,1,0,0,0
2023-03-18,21,11.1,0.25,6.0,0.0,1,0,0,0
2023-03-18,22,7.2,0.25,6.0,0.0,1,0,0,0
2023-03-18,23,7.2,0.25,6.0,0.0,1,0,0,0
2023-03-19,0,7.2,0.25,6.0,0.0,1,0,0,0
2023-03-19,1,4.4,0.25,10.0,0.0,1,0,0,0
2023-03-19,2,4.4,0.25,10.0,0.0,1,0,0,0
2023-03-19,3,4.4,0.25,10.0,0.0,1,0,0,0
2023-03-19,4,1.7,0.25,7.0,0.0,1,0,0,0
2023-03-19,5,1.7,0.25,7.0,0.0,1,0,0,0
2023-03-19,6,1.7,0.25,7.0,0.0,1,0,0,0
2023-03-19,7,-0.6,0.25,6.0,0.0,1,0,0,0
2023-03-19,8,-0.6,0.25,6.0,0.0,1,0,0,0
2023-03-19,9,-0.6,0.25,6.0,0.0,1,0,0,0
2023-03-19,10,0.6,0.25,9.0,0.0,1,0,0,0
2023-03-19,11,0.6,0.25,9.0,0.0,1,0,0,0
2023-03-19,12,0.6,0.25,9.0,0.0,1,0,0,0
2023-03-19,13,2.8,0.25,7.0,0.0,1,0,0,0
2023-03-19,14,2.8,0.25,7.0,0.0,1,0,0,0
2023-03-19,15,2.8,0.25,7.0,0.0,1,0,0,0
2023-03-19,16,3.9,0.25,8.0,0.0,1,0,0,0
2023-03-19,17,3.9,0.25,8.0,0.0,1,0,0,0
2023-03-19,18,3.9,0.25,8.0,0.0,1,0,0,0
2023-03-19,19,3.3,0.25,7.0,0.0,1,0,0,0
2023-03-19,20,3.3,0.25,7.0,0.0,1,0,0,0
2023-03-19,21,3.3,0.25,7.0,0.0,1,0,0,0
2023-03-19,22,2.8,0.25,3.0,0.0,1,0,0,0
2023-03-19,23,2.8,0.25,3.0,0.0,1,0,0,0
2023-03-20,0,2.8,0.25,3.0,0.0,1,0,0,0
2023-03-20,1,2.2,0.25,4.0,0.0,1,0,0,0
2023-03-20,2,2.2,0.25,4.0,0.0,1,0,0,0
2023-03-20,3,2.2,0.25,4.0,0.0,1,0,0,0
2023-03-20,4,1.1,0.25,4.0,0.0,1,0,0,0
2023-03-20,5,1.1,0.25,4.0,0.0,1,0,0,0
2023-03-20,6,1.1,0.25,4.0,0.0,1,0,0,0
2023-03-20,7,1.1,0.25,3.0,0.0,1,0,0,0
2023-03-20,8,1.1,0.25,3.0,0.0,1,0,0,0
2023-03-20,9,1.1,0.25,3.0,0.0,1,0,0,0
2023-03-20,10,4.4,0.25,2.0,0.0,1,0,0,0
2023-03-20,11,4.4,0.25,2.0,0.0,1,0,0,0
2023-03-20,12,4.4,0.25,2.0,0.0,1,0,0,0
2023-03-20,13,8.3,0.25,5.0,0.0,1,0,0,0
2023-03-20,14,8.3,0.25,5.0,0.0,1,0,0,0
2023-03-20,15,8.3,0.25,5.0,0.0,1,0,0,0
2023-03-20,16,8.3,0.25,7.0,0.0,1,0,0,0
2023-03-20,17,8.3,0.25,7.0,0.0,1,0,0,0
2023-03-20,18,8.3,0.25,7.0,0.0,1,0,0,0
2023-03-20,19,6.7,0.25,4.0,0.0,1,0,0,0
2023-03-20,20,6.7,0.25,4.0,0.0,1,0,0,0
2023-03-20,21,6.7,0.25,4.0,0.0,1,0,0,0
2023-03-20,22,8.9,0.25,4.0,0.0,1,0,0,0
2023-03-20,23,8.9,0.25,4.0,0.0,1,0,0,0
2023-03-21,0,8.9,0.25,4.0,0.0,1,0,0,0
2023-03-21,1,6.7,0.25,4.0,0.0,1,0,0,0
2023-03-21,2,6.7,0.25,4.0,0.0,1,0,0,0
2023-03-21,3,6.7,0.25,4.0,0.0,1,0,0,0
2023-03-21,4,5.6,0.25,3.0,0.0,1,0,0,0
2023-03-21,5,5.6,0.25,3.0,0.0,1,0,0,0
2023-03-21,6,5.6,0.25,3.0,0.0,1,0,0,0
2023-03-21,7,6.1,0.25,0.0,0.0,1,0,0,0
2023-03-21,8,6.1,0.25,0.0,0.0,1,0,0,0
2023-03-21,9,6.1,0.25,0.0,0.0,1,0,0,0
2023-03-21,10,6.1,0.25,0.0,0.0,1,0,0,0
2023-03-21,11,6.1,0.25,0.0,0.0,1,0,0,0
2023-03-21,12,6.1,0.25,0.0,0.0,1,0,0,0
2023-03-21,13,15.0,0.25,4.0,0.0,1,0,0,0
2023-03-21,14,15.0,0.25,4.0,0.0,1,0,0,0
2023-03-21,15,15.0,0.25,4.0,0.0,1,0,0,0
2023-03-21,16,15.0,0.25,4.0,0.0,1,0,0,0
2023-03-21,17,15.0,0.25,4.0,0.0,1,0,0,0
2023-03-21,18,15.0,0.25,4.0,0.0,1,0,0,0
2023-03-21,19,15.0,0.25,4.0,0.0,1,0,0,0
2023-03-21,20,15.0,0.25,4.0,0.0,1,0,0,0
2023-03-21,21,15.0,0.25,4.0,0.0,1,0,0,0
2023-03-21,22,12.8,0.25,4.0,0.0,1,0,0,0
2023-03-21,23,12.8,0.25,4.0,0.0,1,0,0,0
2023-03-22,0,12.8,0.25,4.0,0.0,1,0,0,0
2023-03-22,1,10.6,0.25,6.0,0.0,1,0,0,0
2023-03-22,2,10.6,0.25,6.0,0.0,1,0,0,0
2023-03-22,3,10.6,0.25,6.0,0.0,1,0,0,0
2023-03-22,4,8.9,0.25,4.0,0.0,1,0,0,0
2023-03-22,5,8.9,0.25,4.0,0.0,1,0,0,0
2023-03-22,6,8.9,0.25,4.0,0.0,1,0,0,0
2023-03-22,7,9.4,0.25,3.0,0.0,1,0,0,0
2023-03-22,8,9.4,0.25,3.0,0.0,1,0,0,0
2023-03-22,9,9.4,0.25,3.0,0.0,1,0,0,0
2023-03-22,10,11.1,0.25,4.0,0.0,1,0,0,0
2023-03-22,11,11.1,0.25,4.0,0.0,1,0,0,0
2023-03-22,12,11.1,0.25,4.0,0.0,1,0,0,0
2023-03-22,13,13.3,0.25,4.0,0.0,1,0,0,0
2023-03-22,14,13.3,0.25,4.0,0.0,1,0,0,0
2023-03-22,15,13.3,0.25,4.0,0.0,1,0,0,0
2023-03-22,16,13.3,0.25,9.0,0.0,1,0,0,0
2023-03-22,17,13.3,0.25,9.0,0.0,1,0,0,0
2023-03-22,18,13.3,0.25,9.0,0.0,1,0,0,0
2023-03-22,19,11.1,0.25,6.0,0.0,1,0,0,0
2023-03-22,20,11.1,0.25,6.0,0.0,1,0,0,0
2023-03-22,21,11.1,0.25,6.0,0.0,1,0,0,0
2023-03-22,22,10.0,0.25,6.0,0.0,1,0,0,0
2023-03-22,23,10.0,0.25,6.0,0.0,1,0,0,0
2023-03-23,0,10.0,0.25,6.0,0.0,1,0,0,0
2023-03-23,1,9.4,0.25,3.0,0.0,1,0,0,0
2023-03-23,2,9.4,0.25,3.0,0.0,1,0,0,0
2023-03-23,3,9.4,0.25,3.0,0.0,1,0,0,0
2023-03-23,4,8.3,0.25,1.0,0.0,1,0,0,0
2023-03-23,5,8.3,0.25,1.0,0.0,1,0,0,0
2023-03-23,6,8.3,0.25,1.0,0.0,1,0,0,0
2023-03-23,7,9.4,0.25,4.0,0.0,1,0,0,0
2023-03-23,8,9.4,0.25,4.0,0.0,1,0,0,0
2023-03-23,9,9.4,0.25,4.0,0.0,1,0,0,0
2023-03-23,10,12.8,0.25,4.0,0.0,1,0,0,0
2023-03-23,11,12.8,0.25,4.0,0.0,1,0,0,0
2023-03-23,12,12.8,0.25,4.0,0.0,1,0,0,0
2023-03-23,13,12.2,0.25,4.0,0.0,1,0,0,0
2023-03-23,14,12.2,0.25,4.0,0.0,1,0,0,0
2023-03-23,15,12.2,0.25,4.0,0.0,1,0,0,0
2023-03-23,16,13.9,0.25,3.0,0.0,1,0,0,0
2023-03-23,17,13.9,0.25,3.0,0.0,1,0,0,0
